index,ithick,othick,width,ys0,ys1,work_roll_diam_1,work_roll_diam_2,work_roll_diam_3,work_roll_diam_4,work_roll_mileage_1,work_roll_mileage_2,work_roll_mileage_3,work_roll_mileage_4,reduction_1,reduction_2,reduction_3,reduction_4,tension_1,tension_2,tension_3,tension_4,tension_5,roll_speed_1,roll_speed_2,roll_speed_3,roll_speed_4,force_1,force_2,force_3,force_4,torque_1,torque_2,torque_3,torque_4,gap_1,gap_2,gap_3,gap_4,current_1,current_2,current_3,current_4,Anomaly_Reduction,Anomaly_Electric_1,Anomaly_Bearing_1,Anomaly_WorkRoll_1,Anomaly_Electric_2,Anomaly_Bearing_2,Anomaly_WorkRoll_2,Anomaly_Electric_3,Anomaly_Bearing_3,Anomaly_WorkRoll_3,Anomaly_Electric_4,Anomaly_Bearing_4,Anomaly_WorkRoll_4,class
11,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,12.689016349408734,15.742063331381445,17.827648937780246,19.12122944522055,0.2971553167348682,0.1788395144441741,0.1210746343216169,0.0665145483092304,88041.43061262704,234556.60459981675,292249.42405549274,356508.6114456856,91945.6376808582,9.538211655520245,11.615526834640654,13.215600878324196,14.15726496260603,7820508.807641188,5504851.372660818,4247016.83336235,3391658.944494448,70598.67130768146,28667.184571891317,28505.835852218945,13745.564243015202,2.2589479570343687,1.823611460686305,1.6228117146652203,1.4900139622091788,3936.06553796327,2038.6709122033108,2244.900224481872,1135.3895656717225,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,13.895582315596462,17.211405789294567,19.49939777481493,20.9120970307911,0.2930690896370941,0.1812020512633142,0.1181011884984702,0.0723706435507839,88891.08715472124,235613.3626357145,294612.68862879503,356083.39853991027,87497.42023372755,10.410178876926816,12.713977719397764,14.416594685903725,15.541330797343058,7908592.523578272,5455182.267811562,4138515.266969225,3579964.905470554,68564.53901679185,29322.671338643897,24464.0797562692,12983.93876312542,2.197164989907078,1.8385166205488637,1.6717132566632993,1.460779397193413,4111.707136111936,2183.302305095282,2187.878938701919,1220.3853201775466,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,15.051122350531855,18.62266974851462,21.09965388222165,22.63719994639113,0.2904538946717235,0.1910876182431812,0.1179728321109269,0.064631170996791,87402.2980924816,236555.58919604812,295150.7079516468,354270.3635186548,90957.93808325156,10.464353367192944,12.93632487670193,14.666583238770317,15.679999999999998,7835484.712125165,5506715.634378084,4134548.478014197,3399311.066903665,65996.48904685101,31721.62856441109,30862.44991817792,12300.271488124916,2.2132461925925457,1.857889105868379,1.644231745676175,1.5297798508014415,4057.65332773907,2524.6634301766107,2648.391729805282,1097.0579485085686,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,16.222138963339024,20.07031307703424,22.740922293470494,24.39187506529357,0.2879660628675041,0.1935903523530157,0.1202617107801856,0.0625738674490529,87381.05791162435,238329.7170355084,294505.28946330893,354080.2780398669,84964.07976468305,10.42779113362535,12.931133902046572,14.698841758398853,15.68,7810615.757986376,5545059.0398413325,4144339.894638716,3218330.0503040995,66318.6576499798,29390.886388657145,32205.840670576825,14265.555470975924,2.328292074436031,1.8675800269582288,1.6217077165282192,1.489068230058335,4166.808982823014,2335.369227586962,2928.2269038012937,1379.5186927287175,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,17.295598131712033,21.40147171520932,24.254052566969907,26.006007871023925,0.2885491557436316,0.1947412403774479,0.1186813696550836,0.0621494200866178,87903.36182701586,238910.9355183264,295261.0424315649,357741.52912966773,90258.0727252082,10.436337571897017,12.960228556580777,14.705497093041831,15.68,7572240.303858325,5556246.237605688,4271094.917705166,3147564.421786133,63904.45392994226,34136.85452571239,28692.089194454733,12283.325870155371,2.215939162526962,1.80976668435978,1.696043943317778,1.4406123206667254,4062.459492546473,2715.8095177094333,2565.563753559054,1134.3240568651763,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,18.387191081625247,22.75705206359929,25.792179983905875,27.646063813707272,0.2898354394190765,0.1894455990675792,0.1155380158327284,0.0699064682442665,89502.61360045437,235994.6683781717,294708.64119298285,355069.41514286806,87368.07432389494,10.455240360624154,12.898875570346634,14.583866577929898,15.679999999999996,7854998.357003205,5553511.93302926,4075024.53979306,3423514.6864091624,63559.001077740686,28685.65276536381,28591.76214754462,18941.98078770309,2.299317812004789,1.8414426329933289,1.6111371974350817,1.520481118379158,4019.480890318281,2266.2157757032187,2506.9299259826303,1844.667054353056,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,20.855907542101995,25.806218844862094,29.26571543900282,31.381986767152235,0.2877559669356325,0.1975570183581914,0.1160060357315527,0.0627517100112028,89658.24649897027,238706.10652835655,296950.12504572124,353837.13477994804,89607.54652950492,10.30533422825265,12.84245044696859,14.527758068570538,15.50043699598981,7783370.120551061,5793308.216407493,3880556.585400125,3090017.558041629,65395.63260461101,33964.41273403458,29627.42786993442,15241.613897396484,2.267985252753885,1.819932156779243,1.664540933634179,1.4586107733670064,3948.724936144967,2664.69078317239,2513.346345975092,1352.5160753865596,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,21.995539955423187,27.226422447352945,30.872291569492734,33.09612820400577,0.2847670000062925,0.1984654582308624,0.1158813084190145,0.0657424852683447,86916.7634150109,236084.06877948044,297541.1712259545,356500.837063289,90289.3756399646,10.381150165800394,12.951594254300309,14.649157830992356,15.68,7865130.193714458,5644567.696100345,3886487.570425689,3300726.721545027,64898.29153383887,32823.10206319114,30685.43513848842,17929.96296803253,2.3022527534683226,1.8349270395316395,1.7295476389023814,1.4845315939474972,4083.3321750176233,2541.2832381918533,2716.115222150115,1646.350242886943,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,23.13040983178782,28.642293900453097,32.473741088186074,34.81026964085931,0.2967504123279579,0.1844612579856094,0.119315226087925,0.0624976005937588,91804.66289126153,239085.9536409256,295383.65168005327,357954.0971799964,89040.49614097834,10.225846491257188,12.538762371974164,14.23751465155454,15.186643426802688,7772966.1090561,5223503.409854298,4068647.66579834,3265898.9113096334,68466.15024388907,29234.214603764158,22633.992212488225,9622.69393813738,2.238303204110891,1.824757205121731,1.6489892073887955,1.5263951412832053,4131.281335437953,2302.421969938473,1946.8822470816008,878.2878122951431,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,24.243996145607,30.00775486073637,34.02419478141592,36.464082680923866,0.2882833717113494,0.1939894142993255,0.1140251732812373,0.0682965185403858,88868.53202034786,236825.72333232695,299254.7946332836,354514.67918331595,88923.24690188069,10.180802339984671,12.631102519744676,14.256728451895622,15.301787248407528,7982484.770581151,5487004.173224852,4020905.258072387,3199731.7368627307,68430.51156008891,31998.02089881663,25792.19889357676,9848.905879953189,2.283123938954314,1.828058746624313,1.607429828553986,1.505232818639651,4150.159728969343,2482.5550030832524,2182.644878248121,943.4442561554596,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,25.34433451751441,31.372921015410228,35.56505814852738,38.11789572098842,0.3003930214557678,0.1781286224440181,0.1197525856211666,0.0644129280598027,90778.24305978762,237060.92502900667,293400.2538375051,356165.9325733639,90282.22416467612,10.02764754346409,12.200993753163104,13.860868607916348,14.815156198313025,7982253.749283751,5394248.162204911,4184096.205909985,3232269.833012148,70102.84547080782,28502.958176697488,28723.633863691462,10998.320701150118,2.273520136510236,1.8580225307635656,1.598439964863027,1.503236474393283,4196.131518768856,2056.729801869557,2339.0991974114827,893.8614519056011,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,26.554010507671286,32.84477661616629,37.237151217718285,39.90510839134241,0.2957268240262358,0.1864667608808188,0.1170201280200392,0.0639916870159503,90004.78459568367,234600.05628887253,299518.72255458205,357414.71229734714,89907.35663351134,10.296534136918666,12.65656231583949,14.333919398931362,15.313880443255876,7902863.669214761,5445617.004063498,3979446.8776187687,3353728.21490438,69573.53913326473,28584.54089226021,26734.847350901204,11442.658679643371,2.304911680712909,1.8055602493205456,1.6233923380735455,1.4812111235296173,4184.082963730233,2164.2666775247003,2376.8976337070303,1033.854712453957,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,27.74373050515028,34.30718766499708,38.89337362463628,41.67456105959688,0.2908334673751629,0.1824249485016528,0.1237947236462571,0.0678941523813777,87872.75256934018,234457.73880981712,295375.0754529368,352724.0597178848,90043.54198803562,10.001978355523278,12.233712779264645,13.9621537434404,14.979150467848063,7850897.637315206,5572928.076640302,4145010.349699295,3322062.956132339,71376.62939772198,31802.96772060577,27997.35140123418,16137.124866381542,2.1376481746902107,1.7879781074991352,1.6221598754895792,1.475377417890136,4263.872263723133,2342.321852500165,2329.8417489888243,1402.0770438304542,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,28.88713526411866,35.70571952684009,40.48949715822522,43.38694548210295,0.2960239243695161,0.1800459663420251,0.1217964998244727,0.065876304939488,89478.20583159286,235415.98883071772,296590.3110608585,353427.90533766785,87738.95521837636,9.303806091508758,11.346741048400805,12.920400620280972,13.831573579175718,7866945.6479965,5243330.447142293,4131965.8121721502,3309077.2994016665,69348.47301265804,26884.53667213089,29706.308036554023,12392.174948566464,2.3021134687584355,1.8548392885284,1.6360366093286984,1.5536803019437366,3897.6872707821767,1870.5495017169071,2357.5955401972888,958.9639076901256,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,30.03897041359889,37.11047528411306,42.08907602234065,45.09932990460902,0.2887688381987576,0.1850248179956515,0.1251313769961949,0.0662105607279052,88704.32201479864,236042.0703718624,297410.4212257978,351740.0236894233,86635.79638828141,9.881360981021857,12.124738518686735,13.858924871550686,14.841595212678738,7515786.500538195,5227464.417876358,4230017.332304324,3491561.248617855,67891.84129528681,29323.104617781704,31466.428351708688,16782.672097521827,2.2980081676681308,1.8499839284104005,1.5436888103306898,1.5033740893725276,4033.949108233447,2247.472601300067,2599.45894055012,1472.644619100562,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,31.22693866693561,38.56814943121411,43.75523949965936,46.88363309679068,0.2955217598464069,0.1832441085031645,0.1126777085813881,0.0725175343886697,88382.18164871084,235090.12663367437,295421.874331073,353200.20421907766,89280.48407994166,10.312429076921669,12.626084714274294,14.229423554871213,15.341986595393143,7834781.623782077,5315324.586480089,3785447.918374849,3624872.9415945895,68805.37438568729,28732.728959205942,25168.66083824408,13980.75947889597,2.257796151845603,1.8215930570333116,1.7052786201971777,1.5707324874997115,4226.285059867078,2147.3659282206404,2169.539595453275,1337.283807511085,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,32.42629443528333,40.03658789714267,45.41014942374217,48.66793628897233,0.2855825682443605,0.1943525792070289,0.1157020343262419,0.0696394875908243,86085.95078738299,241030.08025727645,293053.4787218272,354254.5997785849,89207.41825029145,10.393001131319298,12.900185444756744,14.588052834575873,15.68,7715307.481042465,5591001.535251759,4087209.048494725,3391248.419709005,65158.094505574605,33477.936676394485,25595.33262881387,13946.921635254444,2.260717355692328,1.8619325510999905,1.5524870118540677,1.4727943900469025,4055.842171886851,2539.699677926756,2246.044082987779,1299.5843370067123,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,33.509563878833816,41.38118283481932,46.93067190583585,50.30227315281479,0.2859950463664481,0.201759658270986,0.1070487233555633,0.0695687271064987,89221.65495479641,240796.5952770309,293971.76823874086,349912.0698608038,88171.1527828139,10.399005131106254,13.02741115361531,14.589162358970098,15.679999999999998,7661518.638222571,5728810.527293851,3932999.666614345,3237345.341065556,65629.99862673493,32143.947088035147,27447.69971555643,16783.117788847576,2.222422891822939,1.7705571703495098,1.6058703006168014,1.5897376524961642,4099.651301293746,2704.5346798954174,2508.1249324402565,1585.0816297207352,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,34.598009451422314,42.7447390417518,48.45769386391681,51.9434711677226,0.2953287071929423,0.1871241197957877,0.112506742313833,0.0685252645914532,92194.97676727886,236400.9732649966,295097.59414717706,353745.0511526107,89121.73701504522,10.355889327253356,12.739816224651332,14.354831559921948,15.410865173520664,7859005.793411268,5333403.645100623,4132171.3440877753,3211250.952228937,66705.51169355123,28880.9072017585,27180.31837419544,12490.140025855488,2.208956621024855,1.7860002490765094,1.632908334240868,1.5044693431946283,4178.551188271183,2246.459127679478,2302.0244908419363,1065.2843582331518,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,35.742026375875334,44.152108791935085,50.04347464365199,53.645912167412895,0.2896932992836508,0.195485303317234,0.1128946405760165,0.0659032474468958,89122.58468402516,238451.65176666772,291663.69564404094,354114.5410526008,89112.96286043206,10.447875940689563,12.986556968777592,14.639249814937475,15.67209154182904,7728236.425797844,5534409.451686387,4006763.127410436,3209538.333993586,65761.86023774218,31364.067839035157,23179.500879358715,15386.04458917295,2.2384984691073004,1.7624376197422156,1.6243845277294504,1.5851346742407442,4201.58727364304,2450.068954509712,1996.851307706214,1546.3684039574732,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,36.87696693652956,45.56282330757277,51.63371925287596,55.34835316710319,0.292135479896117,0.192099789490701,0.118974146621807,0.0601675415761079,93568.39206979994,238217.638513327,295772.0166624449,354446.8632478799,88788.09301219821,10.109684824223894,12.513531612834669,14.20336482164849,15.112656191368051,7668872.651818347,5521198.469554651,4091891.6456673434,3077917.348919137,63583.88290936328,30623.726682239954,31189.411603019205,11983.70924949834,2.1645402200627637,1.8051885527208729,1.698398854958686,1.5254080600874964,3862.171706685741,2246.0163918743665,2656.6743585720587,1063.8770635753467,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,38.0027459828135,46.95628630168965,53.21535614670127,57.03124555887877,0.2909511620350746,0.1928707665543261,0.1143530260952747,0.0657414329053079,87507.88800778562,241023.72968663095,292021.5912842398,353845.24455618067,88577.09401958856,10.471692186650024,12.973996917378226,14.64917433204477,15.68,7716719.646029248,5518429.596321916,4123283.581492101,3333969.0430601765,65871.76292286428,28088.598219926294,30512.093464714828,11112.15932471924,2.249547517613576,1.893543917882481,1.6558736942307102,1.5086127739615425,4163.431832903135,2092.7206982886023,2661.2629381730967,995.56437648539,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,39.12664465053857,48.34875063224932,54.78761278121608,58.714137950654354,0.2851936302601197,0.1982103507638595,0.1119865184364832,0.0695810642146044,90160.00331236327,240015.52293508785,294756.2946510835,351105.7626927245,92120.74905319393,10.387346127277157,12.955201076957168,14.588968913115002,15.68,7782929.813396565,5510821.224645518,4090221.175251226,3105972.05891179,65939.31588567613,32000.51099312796,28641.905388291827,16750.416055079404,2.259889113320837,1.8517146635633643,1.7161505387711151,1.6454950184247366,4075.917400376751,2509.812254507839,2547.282320419632,1569.2769973874802,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,40.16462356019072,49.64332821957665,56.24544829183016,60.28099719496184,0.2889717587595742,0.1971777007202408,0.1079541932260721,0.0700630052481856,84261.81365373461,236060.83663724936,296099.72642850666,355955.5950336604,89087.19262460581,10.33228789781387,12.869956286818812,14.42746122350246,15.514450231494363,7942990.271709245,5400662.544092444,3876431.788659752,3513753.991617421,62187.241186724335,26153.992608799657,26387.012911223257,14413.412562031055,2.398689976192636,1.8281269553180504,1.7297718353316436,1.398569276149822,3938.991431292038,2038.9931260038272,2214.972528435576,1382.883204946816,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,3.4,1.61,918.666265285446,400.0,593.8451717184587,500.0,500.0,500.0,500.0,41.20811788747741,50.94311065987862,57.70252866868056,61.847856439269314,0.294224329623199,0.1818226426376461,0.1166861789220126,0.0716370636541915,87878.68554824486,236321.78832296317,296892.650948899,354665.6763483848,91517.6760486793,9.906031524544977,12.107437874448287,13.706836217814969,14.76452331430568,7821112.188706512,5264834.47151766,4189054.340290629,3517457.6824127645,67229.03825560141,30544.042632513883,29753.88762359279,15973.31819813951,2.160031079137217,1.827286680602561,1.648483181907692,1.598349243575564,3998.1271540755,2181.128692986728,2548.0647129279896,1440.1424316326893,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
