index,ithick,othick,width,ys0,ys1,work_roll_diam_1,work_roll_diam_2,work_roll_diam_3,work_roll_diam_4,work_roll_mileage_1,work_roll_mileage_2,work_roll_mileage_3,work_roll_mileage_4,reduction_1,reduction_2,reduction_3,reduction_4,tension_1,tension_2,tension_3,tension_4,tension_5,roll_speed_1,roll_speed_2,roll_speed_3,roll_speed_4,force_1,force_2,force_3,force_4,torque_1,torque_2,torque_3,torque_4,gap_1,gap_2,gap_3,gap_4,current_1,current_2,current_3,current_4,Anomaly_Reduction,Anomaly_Electric_1,Anomaly_Bearing_1,Anomaly_WorkRoll_1,Anomaly_Electric_2,Anomaly_Bearing_2,Anomaly_WorkRoll_2,Anomaly_Electric_3,Anomaly_Bearing_3,Anomaly_WorkRoll_3,Anomaly_Electric_4,Anomaly_Bearing_4,Anomaly_WorkRoll_4,class
18,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,32.57214509550869,90.14771328886856,72.36188136088988,87.06607820918978,0.2900557061638209,0.1891073921402217,0.1238672923807484,0.0611646125466572,91590.35892796576,236888.6745216248,294482.60693540535,351893.76597743377,87828.68108269504,10.130709241329107,12.493281037630249,14.259576122410394,15.188579715865314,7938775.67636092,5350323.094778772,4108790.1183255673,2863080.9699105006,63387.5337326104,28481.926115443,28498.74636588124,9003.375145279757,2.31619234222484,1.848047559623472,1.5531910369065511,1.6301827541638791,4012.207852812434,2157.82308911506,2623.716203061393,916.5527598387104,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,34.896815542947095,93.01495699523184,75.63950241220441,90.57698418814329,0.288761308687238,0.1958458969944879,0.1110454099039639,0.0686504139142386,86765.10945121548,235309.57544616217,293243.9005551984,354874.6971443999,91681.81498300926,10.36480421631925,12.88907707811348,14.49914002550011,15.567881536766995,7798812.450826522,5522825.968655055,3791511.2662867857,3151878.211046327,66792.8864221332,32842.56216877487,24100.75350205839,14017.717738778972,2.260967373844735,1.8349128308349116,1.7267886174885787,1.53135083678539,4290.290558769306,2657.6296244432965,2296.3933624214906,1391.470856258706,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,36.07457328019432,94.4795490837947,77.28704673548039,92.3459701284283,0.2834097454121611,0.1935122579802905,0.1188776092138659,0.0700875697305128,89021.02099687642,229862.98745262375,293299.3503630606,355624.7438816678,89131.24771877688,10.361487794361912,12.84766928808286,14.581026906625556,15.679999999999998,7776893.711291836,5647319.057107857,4044672.425907224,3193726.4153423547,64392.705585028,30311.62966726991,28860.79478899445,12846.898297235348,2.3229441564539943,1.8642014004305072,1.6483324748424748,1.5313751437374536,4052.653797482039,2359.882503497992,2740.5468970301545,1391.5456644315782,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,37.19527097647095,95.86915197282316,78.86412944675806,94.04191768213572,0.2834802068838505,0.2022588462312159,0.1167821395618351,0.06203004475713,87226.62756887269,236397.89382618523,296563.1686155852,353153.1432335753,90644.50142542696,10.362506727384972,12.989810890950254,14.707368898208198,15.679999999999996,7664875.231829214,5621558.8974239975,3760957.359528754,2894374.0721558603,65451.093669843045,31076.704973309555,26227.698334177192,12440.431166897555,2.247414772786445,1.814932941276724,1.722963482392898,1.5839632893295807,4144.945457963186,2519.107363670361,2636.677937784918,1297.554915457372,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,38.35511904730278,97.32306727523964,80.51028649083686,95.79693876237124,0.2969760021045069,0.1848395838816891,0.1114799907437972,0.0700351919792933,92792.93541621952,237676.6709460733,295789.0862214932,351824.1680262554,90831.31871693434,9.502311161444291,11.656983059473225,13.119550418714272,14.107577303529697,7975900.644759339,5358166.156251756,3787238.770085096,2995630.4543914585,65827.7990461995,27411.62918642646,20006.82029669821,15710.847053860543,2.138181884421501,1.6690204340280417,1.6069453264946616,1.5574766611052342,3936.343576063328,1932.089531899132,1759.9447708287848,1562.306941320138,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,39.5372324634114,98.77322775007931,82.14239433279037,97.55195984260678,0.2980189561504728,0.1781555211434492,0.1169975305229357,0.0704558666928358,88145.95622014087,239649.16703096256,297720.29591440706,354565.1469669867,88573.30494236501,9.891616703683267,12.03587413210548,13.630623410638275,14.663772189215775,8120909.144047132,5395305.5434311405,3747828.814673217,2974309.6068929555,66225.02459753597,27364.254855375424,27721.389720534626,15496.11828631202,2.26277623512082,1.93994170610116,1.531096653000645,1.4416618454313133,4157.117435280563,2094.6640456885725,2500.405225282673,1532.875410762925,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,40.7194091505827,100.21167105363,83.77143089075443,99.30447110010697,0.2969120023010144,0.1840638219468752,0.1100585373350536,0.0724877724120346,85216.92398300278,236308.93886857564,299998.31546272506,357758.1090498245,92162.3786359445,9.615573031997313,11.78471220008981,13.242120627575066,14.27703078590323,7953206.348407364,5168919.527553894,3655801.989224666,3228969.386378771,70043.63387925006,29620.43472739245,21381.3062853004,14387.432495567618,2.3091363203059405,1.7959641536794635,1.5610428394903968,1.5873975523422368,4212.46682781127,2196.562004493551,1823.7770180047653,1372.1989353439722,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,41.91998943367348,101.68308550415163,85.42481430106939,101.08707122238746,0.2852953186648722,0.1965426836732965,0.1171486801942229,0.0659503719650401,87406.8415283056,236710.99400086704,293289.7001481685,354443.8210037785,87683.49119724467,10.388824042120698,12.930150526996227,14.645898167588168,15.679999999999998,7789185.821204616,5601842.218012843,4066649.621537585,2949000.0940944795,58580.67116312288,32076.71370453161,26595.15120933339,8191.641384958001,2.2612175569158546,1.8090582442709373,1.6441299439610253,1.4813432753524265,3795.690337283439,2434.019077272089,2643.4916978660185,849.0380830886513,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,43.101055696928256,103.1530656004864,87.08985128222056,102.86967134466796,0.3047390445427815,0.1695373479729582,0.1247296643698301,0.0630060162017983,87144.72346896779,239321.0983248356,295891.5576436905,355018.7425674864,90469.12385673467,9.22788075350563,11.111734803463683,12.695203243079806,13.548863133163875,8166164.616380624,5318462.44184672,3937446.437502661,3013094.779199177,69682.95288629326,22061.19546696281,30069.662728060197,10527.615181420151,2.188570782514071,1.844043930448092,1.599631704896909,1.4707032477638502,3990.754905153161,1496.4715537193558,2453.616747166162,903.8891258233724,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,44.346635992097546,104.6529287094763,88.80345112438825,104.69849828678068,0.284761903578171,0.1967785957051425,0.1138698453651578,0.0698274231034801,86784.22181110279,234924.6601225165,294242.5939334266,354094.1744425313,88764.72120285178,10.312114685480635,12.838446075193392,14.488217118041623,15.575837729360854,7831325.324189102,5543532.782138376,3818873.771797982,3150871.692063815,63447.42720095052,32659.559874624352,22902.566437438923,16208.022112124308,2.2539541073667397,1.8527375293023776,1.608749180015386,1.6043999099808368,4023.9804344852287,2520.757394010347,2165.6671761324183,1801.8126696929637,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,45.557426287595646,106.16034657586276,90.50457579383102,106.52732522889342,0.2879389754287449,0.1947835367695267,0.1136378369797738,0.0682360796596715,89530.95926463093,235546.7159817709,295881.8289914026,352869.6938405968,85964.42336981108,10.412646725245745,12.931487619454426,14.589394898571882,15.657823382175048,7781062.5846689,5649778.743251473,3889459.359291612,3189853.6829224685,60463.54369023711,29476.461119417538,25975.976023168027,11079.29471645545,2.26849759532597,1.7157225129611229,1.5680806984701263,1.537900937609154,3831.2476180391886,2396.4261582985528,2451.3874295495816,1180.7998268459276,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,46.6767529546853,107.55044069117557,92.07288971031876,108.21049183606888,0.2868945012910747,0.1929843093837563,0.116711519170069,0.0684447274014726,89611.85846469138,237136.3608176857,299465.57905155496,357688.96464260283,91168.29145143404,10.412121614422292,12.902006411388994,14.606786674344908,15.679999999999998,7765690.270244269,5236408.417406675,3691997.09730786,3009031.59466831,64720.88466976685,30222.351141519503,24858.36680814096,14428.755529096134,2.2670121839240944,1.8238481430977396,1.6505568138463058,1.5315650190628372,4195.9519438405605,2435.5285212324834,2395.8438967651227,1556.6594055578958,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,47.79444016203513,108.9354041068142,93.6408524378948,109.89365844324432,0.2881898566322226,0.1928917507138397,0.114034559003989,0.0696760129509638,89080.29246071551,239799.20546953016,295121.9161697685,354001.92718981474,89231.98738632986,10.413754629173347,12.902550108221174,14.563265688688716,15.653972047827148,7763609.090485067,5532458.373598469,3714732.244848465,3062385.63494704,63623.883392130745,29316.368677924496,25904.89314662726,10781.75847266296,2.137642463839816,1.908549769135492,1.6008933912474057,1.509840209032651,4168.690964964592,2395.728751042887,2493.168422624857,1201.887867541942,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,48.912198092628856,110.32029632118856,95.20399717277007,111.57387389144913,0.292537645824707,0.1855560769926889,0.1153181580494446,0.0710436164787125,91610.70412881712,241642.67506779867,295235.32328073826,355532.3038829793,94010.6009326482,10.19681680370491,12.51997407759328,14.151950999682684,15.234247000960927,7750909.1372906035,5550584.611091714,3756446.356312394,3126816.066937323,64951.5358356282,26563.63754901406,24258.3718748804,13512.421317300896,2.202226770745019,1.795204920914652,1.6743882483109274,1.502091999396176,4029.25584278397,2142.8852168692365,2228.314835981039,1446.2262162768477,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,50.03831447703098,111.70297762384224,96.76691079559876,113.25631415511825,0.2979636485603713,0.184898742916523,0.1147539431021845,0.0652148714521807,91254.78932115433,235802.70634724016,293642.4912934735,357321.8339050236,85340.95657509779,9.560970617482637,11.729794960313091,13.250321612748026,14.17472444531963,8003366.1386444,5386611.5801308565,3993124.315778228,3041483.689744724,70674.87804544845,28782.847943971658,26855.150126896115,12508.82030275387,2.2368905021396848,1.879856890770954,1.5804149268747147,1.486024822940683,4279.968946254713,2140.0040186822976,2345.226153793916,1222.7352385024053,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,51.173134556861285,113.09522192474152,98.33963093374672,114.93875441878735,0.2894805908913399,0.1910678173830655,0.1154418207167359,0.0686080144151656,91355.12722801582,240356.69722437093,296557.4396576119,357098.0821665917,88344.40785337643,10.206659861347037,12.61744813802314,14.264124659665407,15.314845822630478,7784942.652532803,5482543.9882412525,3701970.551471571,3036456.895328996,60487.49718092915,27329.275327373227,25369.493590450245,12064.143884114394,2.155113310872024,1.8145124495639413,1.627019145307384,1.4891371801446471,3847.60702923239,2104.984115812173,2375.151853995464,1254.98117208447,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,52.34960662668115,114.54957384088598,99.9837872483974,116.70402225456144,0.2996023019308133,0.1826627938380018,0.1157743597167379,0.0645127435068519,89828.0979269783,235669.9215444835,296565.7886406817,352292.74467704754,88538.5290284456,10.047177410207157,12.29257316865101,13.902077262442964,14.86078743023988,8063340.451118381,5253452.250042564,3787077.501677471,3178693.1230085227,65984.24370367649,29750.378731820794,24146.163083442945,14244.895855615214,2.1745539046264857,1.802216260048612,1.6086684534304403,1.471292772153563,4195.038286081757,2119.117224543448,2180.6314194639303,1414.7275344421246,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,3.4,1.61,918.666265285446,400.0,593.8451717184587,485.0,491.0,458.0,450.0,53.5647224991617,116.03625016409708,101.66511863654266,118.50130102717462,0.307725778616468,0.1722702273375126,0.1143622893975135,0.0669087391896409,88652.05591623377,235177.4395791573,295926.79489858216,353797.91725794977,89659.02336829201,9.752440719940738,11.782155290332131,13.30358356388969,14.257537416368006,8074649.624616749,5268070.294570748,3731171.414775654,3015617.853278448,70475.89568432773,25876.48875348273,25772.0509226073,11704.230482885552,2.157186057694893,1.818013313433028,1.6472979176113411,1.5413382521475691,4283.233673855706,1817.915219207685,2432.557947435498,1161.7249857691609,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
