index,ithick,othick,width,ys0,ys1,work_roll_diam_1,work_roll_diam_2,work_roll_diam_3,work_roll_diam_4,work_roll_mileage_1,work_roll_mileage_2,work_roll_mileage_3,work_roll_mileage_4,reduction_1,reduction_2,reduction_3,reduction_4,tension_1,tension_2,tension_3,tension_4,tension_5,roll_speed_1,roll_speed_2,roll_speed_3,roll_speed_4,force_1,force_2,force_3,force_4,torque_1,torque_2,torque_3,torque_4,gap_1,gap_2,gap_3,gap_4,current_1,current_2,current_3,current_4,Anomaly_Reduction,Anomaly_Electric_1,Anomaly_Bearing_1,Anomaly_WorkRoll_1,Anomaly_Electric_2,Anomaly_Bearing_2,Anomaly_WorkRoll_2,Anomaly_Electric_3,Anomaly_Bearing_3,Anomaly_WorkRoll_3,Anomaly_Electric_4,Anomaly_Bearing_4,Anomaly_WorkRoll_4,Reduction,Electric_1,Bearing_1,WorkRoll_1,Electric_2,Bearing_2,WorkRoll_2,Electric_3,Bearing_3,WorkRoll_3,Electric_4,Bearing_4,WorkRoll_4,class
2582,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,454.0,95.44939348319316,62.43671566353259,56.0445508673942,110.7208699497635,0.2955974418120186,0.1860806418438149,0.1116377589580993,0.0702748790777473,89706.29795219783,239923.07489068992,297245.7688202811,356048.59844876215,88643.3999782564,10.059119587195706,12.358865146030151,13.911965834494795,14.96352580071693,7926176.129523317,5505244.240357075,3921052.998492547,3050855.0175153394,66316.71154338114,27906.39141880495,24134.643514184667,11719.21027665207,2.2557484888718315,1.768774166802176,1.575762070470628,1.465985470943476,4180.269666682479,2207.1350329343904,2127.637434505008,1131.842352047582,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,454.0,96.62323394204994,63.87892298676905,57.667995962882486,112.46702594679398,0.2964410230792437,0.1796671278835173,0.1208228676038096,0.0667887792715982,89244.93663969531,239216.59021317415,292527.5162263311,356327.6666326504,88277.75824188975,9.631520771190758,11.740990881349363,13.354522596998612,14.310289353973875,7991093.455187371,5059311.593575512,3946137.2856358327,3157707.462735057,67524.88899709535,29781.78519579877,25796.14415392508,12312.272712365802,2.2741706799917667,1.8706848757860968,1.6920946731801132,1.4795250889470406,3974.745588132514,2293.3374296911998,2256.529137143254,1204.6559847861731,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,454.0,98.9013023616332,66.6765375703585,60.83815761192373,115.86395075828996,0.2844008999775,0.1974128078006421,0.1188696285559319,0.0642824451414992,86251.10223489744,236971.23602097845,297330.03825538146,354623.34513971844,86930.15507980969,10.375839176205131,12.92798997672995,14.672051260181291,15.68,7702237.255131427,5552244.894749171,4193976.214804889,3052708.693200948,63085.99294652333,32057.86770219457,23545.503399673857,13780.492250704425,2.2655992755261134,1.8365185289498291,1.577588695098416,1.5471880787553536,8330.111532501567,2631.9512697906,2058.1167177725315,1453.1683045340164,False,0.489800752146778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2588,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,102.17351184296746,70.81159391305336,65.5878884279285,0.0,0.2939633796926771,0.1836968287513016,0.1150425725707944,0.0715770459323384,86375.98183400347,236151.1363407632,294918.86253211286,352248.9259029981,87795.92132434803,9.442492473924103,11.56738428380712,13.071119497138165,14.078841372749569,7896699.612624895,5401068.47088595,3954152.139693761,3268051.9905629978,66958.96515663402,25894.63077398144,26135.289163588463,15596.117304309912,2.2261803826680118,1.846581706101603,1.6186984854029918,1.5317199781498974,8037.153517419409,2029.652792010402,2076.3805048392937,1505.0694925593857,False,0.489800752146778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2589,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,103.32373898705286,72.22066248536565,67.18013290053057,1.7149990374818191,0.2858846578214939,0.2005898149168373,0.1055804798490489,0.0725988089754237,86581.55588364885,237750.07352177656,297266.76605900005,357367.72814373544,87120.37976673164,10.05422632263791,12.57705557203023,14.061696204827465,15.162473739431316,7681054.833503705,5704536.973784751,3773679.213677629,3287920.2759628394,64333.115292185095,28244.584589631635,23037.609183489465,11202.560979158505,2.339507973444701,1.8236055778954448,1.612430332197463,1.4059603281742226,3954.358476373943,2383.1540049007917,1931.903862070704,1113.5335146546963,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,104.4778737581271,73.66439536819624,68.79428917765087,3.455514677036916,0.2900622661518815,0.1895350975488367,0.1234678236232684,0.0610885751748815,88439.04739679821,236664.51315584115,294884.2640524503,355965.751575923,91388.25872066824,10.101735886981862,12.464125042836844,14.21981460436404,15.145001145355774,7773058.772896709,5341911.621260089,4321487.206442257,3327474.5024364595,65625.65722960299,23979.384501834375,29602.24906218064,7277.405879168394,2.2082062043634143,1.7457636986833291,1.625967476125486,1.5896742996631197,4057.558769922744,1981.0272966069688,2620.841139041558,707.799586856744,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,105.63880000231816,75.09681550222048,70.42847919671594,5.1960303165920125,0.2900322955226246,0.1923487224911841,0.1183822316174077,0.0632921787798978,93076.59092764588,236190.8384321019,297506.54100412567,353053.2591820466,90142.01494993307,9.972520397288315,12.347557262644784,14.005567611571053,14.951906340792798,7873651.701814263,5461432.989204947,4065269.723651044,3014714.962870309,66643.71588001751,27925.602584513304,30967.21979598139,12486.46580385884,2.257249890775534,1.877707512109145,1.6412671830266383,1.4574686419506355,4000.502406375849,2217.077719185836,2724.569798944163,1238.0380326342397,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,106.83501284068704,76.57791615999272,72.1084596949419,6.989525001025954,0.2889012089764345,0.1916149643719491,0.1168556974217648,0.067246082560062,88616.02441347252,238152.4679902007,293959.4384805574,355185.989931708,86965.68165153293,9.66599271753521,11.957164335712251,13.53930982830861,14.515414596669798,7840007.269284338,5330216.655406097,3865112.831105009,3398201.2234817166,61203.50628547997,32150.76786640785,25368.842735069076,15062.268524625671,2.2759317475239933,1.8300001679164477,1.7404123051741918,1.591282311027766,3701.436963350516,2428.470172418909,2228.4572801803065,1451.909143513639,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,108.0071521068766,78.02789261246241,73.75029381903312,8.749725728563439,0.295860292439403,0.1788098035732494,0.1257498407384154,0.0632824710890017,93330.43450508142,238047.7610537748,294942.3630483634,356019.03033118206,86468.41806404268,10.452622882553358,12.7286259967982,14.559478041787424,15.543082724963917,7901348.154412385,5177597.661697908,4098162.574301393,2932851.7281206786,66203.99017351757,23786.44694103969,32814.54317202549,11695.705914305034,2.299852282724964,1.889327707144269,1.5430548679338465,1.5511562455217505,4340.206185594056,1913.8017932276289,2968.782028344996,1242.9222210047628,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,109.22521001792794,79.51117616400929,75.44692897069234,10.560981629402274,0.2857550767163535,0.2020151224105053,0.1132493615246944,0.0630775923946319,91803.6727803487,236855.52816917075,295237.7955207814,353571.8163636403,90316.94502051023,10.395511307711372,13.027203396527408,14.69094335125217,15.679999999999998,7557402.105704063,5351362.734225974,3977516.500320851,3077829.234388933,63771.391959624,32654.51872711655,25717.79051159844,10441.532214945591,2.297650080062,1.793397954113728,1.58006835669351,1.484870762402211,4069.006975975962,2691.351651619915,2364.2653510838395,1022.3216346961414,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,110.42603471169892,81.01599753029679,77.14393521009569,12.37223753024111,0.2943415743800415,0.1822283530577649,0.1224756222186911,0.0648932574063354,88754.38623183142,238786.50132465435,294977.0256385278,353760.65623924416,89861.55653786386,10.313060981128762,12.61117454938768,14.371309639594488,15.368630109257278,7623094.537762376,5123693.804112642,4058230.503205117,3173114.082205365,62856.75014512858,26057.756264792533,29023.350859668182,10407.221241255464,2.312917137285057,1.8058597358831776,1.5945726763670596,1.4813901903623543,3993.448215907016,2169.94038889028,2526.974123958249,1036.5565048514889,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,111.52130014169256,82.35532671111272,78.6701938699431,14.004413398863438,0.2926861076468798,0.1846891376786452,0.117135622052765,0.069925905070988,88835.02416040168,235822.70499652144,293553.48387418245,353849.22283873527,87498.66186298816,10.419933822354754,12.780320125610858,14.47597212532986,15.564321384991096,7653719.608520913,5035231.862384222,4053468.041138162,3206066.041626533,65175.19030256821,27329.805105024192,26087.97444772939,9634.534243808695,2.228317516663021,1.8329019963460529,1.682360168933016,1.5843984627618872,4086.962310158008,2337.273920013336,2304.541114022212,995.6241763244014,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,112.61400210516456,83.69555411880464,80.18823836371699,15.636589267485766,0.2952889155287378,0.1836271179882789,0.116099395736478,0.0687980954790676,90680.61072550937,238761.5878305632,298212.84699364105,354804.9642658781,85925.5543246828,10.192991628909994,12.485705801241506,14.125689858131464,15.169309458616915,7650603.614920837,5075965.375069705,4055181.286092828,3193067.388140856,63348.06160828274,27316.130014538223,30885.473483640035,13859.522502819793,2.3054976183240874,1.922390976591925,1.7154497824163122,1.560318482078581,4052.0655628049462,2210.140124894501,2776.8156005379315,1315.602183448352,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,113.78890346642214,85.13472656946513,81.81644457120073,17.385088921082794,0.2958923201872859,0.1832320672938067,0.113070786411542,0.0716318352947186,88106.93762715546,233923.59023719816,295059.83242102247,356366.046986362,91693.5631556524,10.3622829002777,12.686936503425642,14.304339409562484,15.408046024610854,7758898.189170828,5230467.382187126,3845740.015573591,3532527.0634654546,65208.30994188231,23251.755781648797,24977.498113541904,14687.428143246125,2.2346322135931027,1.844246990114364,1.6309771695938995,1.4762820566012995,4134.790975990442,1828.3507487443333,2136.137779131606,1590.4072857783372,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,114.93631536137288,86.53954652995138,83.40035897943456,19.09121636970836,0.2810352039119951,0.206493120201444,0.1130900995270736,0.0641437743034063,90090.87236222436,237783.9320520348,295215.9558645363,353290.1045079824,87645.16779095218,10.327266671290174,13.014715983195895,14.674225618922588,15.68,7395693.974067393,5561781.164725935,3956607.0175836026,3211099.763557296,58545.30166697543,34735.058585577215,25271.19192510196,17965.69167594212,2.314877114566816,1.8025483201024284,1.6940035303750036,1.587945867240744,3656.266493202924,2934.06064342743,2329.6591849694314,1868.429927644794,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,116.06001645430428,87.95566669417309,84.99704897406264,20.797343818333925,0.2873408839234896,0.1929007408822553,0.1214306118379257,0.0629514383929428,94918.5310829484,235736.74693263072,298590.5806952255,355233.9274148629,88252.75343924845,10.41864337237139,12.908751005124456,14.692921445998657,15.679999999999998,7574983.602404178,5330627.2659749165,4039065.3810346094,2964999.3496130686,67189.0681131015,27729.80716776266,27547.146094060623,10382.467972810657,2.189438875120011,1.8507688327561664,1.658248688788592,1.562556071193259,4247.191577544835,2334.1329648844053,2449.1895851915883,1001.151926979911,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,117.17928364057238,89.34244430996671,86.57549870663833,22.481834673182068,0.2956157871634815,0.1809636172929978,0.120762384914319,0.066470832818255,87792.75179320521,236167.99346447832,295686.24682744616,353446.2229084831,88002.9056888864,10.541038599617014,12.870049270311732,14.637737341409755,15.679999999999996,7648506.766595482,5103865.020243514,4125506.180935661,3151473.1543382127,66467.72659413355,25669.724276503355,26368.989825590663,12924.211339126708,2.176129218628226,1.8700301673555269,1.5425264431389625,1.4743806997418252,4366.509764555819,2185.9356660876674,2423.95910765238,1292.4690344679773,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,118.43135989076664,90.87116302946488,88.31418537480275,24.34432245534038,0.2897960486131393,0.1916495226443008,0.118525899684602,0.0642612395517578,87341.14490840655,234166.37239123596,294810.46954804595,355526.73084592953,89586.41202002573,10.454660470378164,12.933326277702925,14.672383763828435,15.679999999999998,7336328.931366938,5069075.573414722,3950433.990222672,3166981.8345222017,65959.11808803598,28543.606250457124,24144.63246986652,10326.553922361372,2.3144758251194126,1.8823061567131456,1.6274713807138688,1.524916242458275,4098.16079408356,2350.979826345782,2204.331599720036,1067.478751025056,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,3.4,1.61,918.666265285446,400.0,593.8451717184587,492.0,463.0,484.0,451.0,119.52014053544046,92.2180795900086,89.84221275537107,25.977286104122385,0.2859529109807276,0.1996312866941204,0.1138175884523392,0.0650101931300264,90655.90947737273,236754.3629844445,297191.1950624907,355351.3636092888,88964.2962347007,10.398391493575836,12.992001462208393,14.660640171721187,15.68,7414174.855178336,5409951.33269267,3800263.305718336,3259989.702728432,60704.21574014797,29263.24709453804,28191.5297657482,10521.296328544278,2.1693740637693764,1.8491104027045029,1.5893284393413247,1.5355651064785711,3922.952863427987,2389.404564847608,2543.2508680664964,1093.0310425641808,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,0.0,93.69187097170152,91.50529178118812,27.75599964045973,0.2863280071090419,0.1914446257284874,0.1266810688239441,0.0603509857021618,89750.41775956526,237509.4584334079,296946.02282383345,353087.47539728263,92183.10583776538,10.403856744319578,12.867216118244446,14.7336965441901,15.679999999999998,7792777.641104285,5183074.063568066,4125050.819654735,3066371.173991204,64918.95601294322,24840.6755010486,31019.365821126776,12620.813977833135,2.216379321993007,1.7614968799909083,1.613509660390662,1.548426345588863,4176.653949519547,2124.8801111558096,2936.053748013457,1398.4306039869316,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,1.1801964809461647,95.15150690821297,93.17665820232574,29.534713176797084,0.2853198700030694,0.2001072569061138,0.1099526109602407,0.0693414662442331,91908.6176059386,234051.10564065512,297720.462631931,351351.89255769306,91926.0863145789,10.389180928400062,12.988217505532049,14.592725809290425,15.679999999999998,7635755.336567404,5462365.978560028,3980574.59241389,3173488.81839088,62792.52246212037,27259.641553012774,21482.353959630946,14271.77462360834,2.3139661879116904,1.825446646650454,1.5800074778072783,1.5503901719621451,4077.9243528255847,2369.557516624288,1964.0535086737336,1544.7956316270556,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,2.2958562542670267,96.5462686221468,94.74372275541498,31.218536508610512,0.2894813980324066,0.1930259170227705,0.1094786426521424,0.0725989574518713,88464.26723103909,237886.82909245283,294035.069870286,352737.0229727134,85739.83674609855,9.854375571964992,12.21151432225495,13.712769740439654,14.786234984988182,7840920.48251761,5358850.957496314,3902579.597274804,3328351.8409856623,62091.47317276778,27986.10389206461,21636.462044085278,9450.040076516034,2.271834903024743,1.7275341570384035,1.634864467062567,1.5230785059948968,3832.9928920225984,2187.2204079246007,1818.782576180338,936.295129927472,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,3.4180504791912973,97.93688853001804,96.30530226880562,32.90235984042394,0.2843448728335772,0.1947848481222243,0.1199958780113424,0.0662157874819727,89703.91520347705,231409.46169714056,297182.5664333903,353580.1166416717,85763.58318006787,10.375026873445352,12.884788431080327,14.641736452282665,15.679999999999998,7549086.803306513,5369928.698784189,4213537.049701242,3085477.362566228,62026.8586175656,26668.259238676925,25743.22416315548,16904.469315067825,2.296385886598193,1.8184459976837588,1.5843631572059071,1.495559302820513,3872.536661422164,2263.726170503044,2246.040692095571,1752.2613129447277,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,4.533852351255802,99.3226074518024,97.8799754858502,34.588695072841645,0.2889177558500542,0.1884148582863337,0.117824682655365,0.0698818164660967,88650.39004891229,236384.5785796061,297460.8930942416,355844.1338903641,90559.59899535347,10.203329881647136,12.572100396149134,14.251249325351116,15.321976903198182,7738931.319723899,5320083.672901899,4016521.2958449535,3156860.4658848154,66497.18133309828,28590.53462397746,28746.05802990757,19090.8945964121,2.3190342327709743,1.900083344108822,1.6232164305828536,1.5179611891393754,4169.62461689038,2310.8246901344514,2503.4615667431854,1924.8661716814904,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,5.656829808806366,100.706291553238,99.44846654905578,36.27503030525935,0.2910329124683259,0.199080219164258,0.1084855659250146,0.0645868179721704,90508.1227246099,239662.85844456017,292252.60259896604,356498.668166624,87348.20159854957,10.425535915981166,13.0169539639817,14.600945836045591,15.609087103511865,7740356.36026388,5385646.290083657,3757377.4044795968,3299207.2216589204,64179.70181162537,27139.27115628407,26745.640256915325,15636.194971411222,2.249565806507214,1.82653404169388,1.7091487105629513,1.5071265106433538,4113.565022476088,2305.920984093105,2396.1135197041463,1574.8848754150674,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,6.805766712546562,102.14081337581216,101.05755078565886,37.99521585269288,0.2917629936595273,0.1862645389093737,0.1203832686170793,0.065903768954115,89087.0516734342,237030.3816985342,298037.860789673,360363.583466118,87243.7174581643,10.2168245067833,12.55546181198738,14.273786939281912,15.28085272681156,7734920.875758296,5213753.773617217,4256414.075133553,2981352.7443422675,65977.59881353714,27018.265421139356,27837.608046357684,11012.7449544487,2.2543475962368245,1.871294772556183,1.6517638145446998,1.578384507875429,4254.755557066892,2124.174694682574,2511.237063248021,1302.2045510522053,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,9.064478412449434,104.9110330460546,104.21086859923916,41.372305455213,0.2872372557057438,0.1935567759549541,0.1150887453362542,0.0690455079857878,89406.84143548408,234240.5313271117,293830.47069561365,355658.75765006867,87242.20025160398,10.417128611039304,12.917373846590134,14.597366434782842,15.679999999999996,7718296.271655021,5418288.636430737,3952601.160705909,3205815.639317129,62997.81584181794,32381.43827031398,24780.833033857743,12591.116694869155,2.226309969801309,1.9184698332752048,1.5896192596632357,1.5568876559443112,4103.4180707768965,2681.46061799822,3734.8958361295927,1241.782467363091,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3861313522689917,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2613,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,10.164451533468563,106.27501390449838,105.75224447309678,43.02799957031706,0.2923554480742195,0.1844363726232183,0.1182884317444806,0.0694335218317951,86727.39600364672,237802.3113122676,295408.1389757351,353681.6889146397,88080.2051895555,10.346075645714844,12.685798260759205,14.387696291496164,15.461223490252904,7710683.426825476,5304596.405474106,3926497.9666337534,3251059.813858906,65116.34418129527,26633.98260384981,24737.136613798262,13724.985797017767,2.278705830097084,1.8397375130101876,1.582740844873782,1.5399935282692496,4195.833384152363,2226.0124341317114,3713.164591091941,1410.7266624728743,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3861313522689917,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2619,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,17.051765862326928,114.78121423173836,115.37132625507314,53.3335679168247,0.28447639465061,0.2063491396507556,0.1074076808115599,0.0657989386090218,87779.79830127813,239620.59426316747,297185.82108814485,354177.2604029632,88873.12945808843,10.376933927770269,13.074935650172318,14.648272642610536,15.679999999999998,7624517.621208794,5307711.472211524,3749961.496820223,3216618.710270029,64382.32968510691,34194.803571781624,25646.422124643363,15033.418085756037,2.2785728288986,1.8509165434046932,1.64313323325538,1.5210653697455274,4140.702009729326,2928.582996846925,3989.3362608786606,1672.0423686705926,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3861313522689917,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2620,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,18.285261542268486,116.33541865784932,117.1125516641424,55.19743371727309,0.2868624789992417,0.1931191235448128,0.1196167189071146,0.0652564804594084,92840.73502735193,236143.60962084364,295047.21484811546,357600.5573384337,88285.52391922176,10.411654074870496,12.903582646067017,14.656778386396477,15.68,7482867.376072076,5448501.241969446,3866355.493346801,3003053.334978355,63005.87369451669,26641.003995852647,25533.982691488127,12157.101854654533,2.292425864033421,1.7942199187189074,1.614510658021168,1.513763469108398,4076.087044539907,2276.744534488567,2267.039037745154,1300.7411520264134,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,484.0,451.0,19.462401743070608,117.7942959657037,118.76964504515637,56.970212395458944,0.2917466597656804,0.1954452377055891,0.111795710156593,0.0644007793918621,90620.4143902273,237193.05555678927,294417.8948732993,353737.45558191574,90360.89163076392,10.304036920168194,12.80712936280854,14.419125767864138,15.411647904635633,7634719.890225136,5448642.300117214,4015999.020196203,3070136.4044888127,63274.84025518312,31474.796115872487,26003.523159968998,12423.171164360763,2.318957378814125,1.824034876866275,1.623676119773913,1.5366229335485688,4097.814347620246,2584.217999569224,2371.551384055703,1224.8130096450748,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,463.0,460.0,451.0,20.544485483767826,119.13924324761568,0.0,58.58867453259619,0.2911174607869666,0.1823434673868806,0.1202993760022192,0.0713183402061163,86711.20777735297,236328.3406528793,291895.9273165451,356724.67683542403,89823.40967121939,9.953996466830167,12.173811459707348,13.838584545255546,14.901322104634817,7851445.979871246,5197361.051824658,3992381.911727877,3301494.0023286534,66121.67185427599,26344.008918579464,28122.771171563378,12472.697867033276,2.223552178425837,1.814874777786024,1.577071261428476,1.5394304216429786,4074.04534511425,1974.2819325485607,2432.4416855752606,1257.7870629203017,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,490.0,460.0,451.0,21.70429965154407,0.0,1.6124364189841778,60.32493840943645,0.2941826581417161,0.1878248834401277,0.11447591407894,0.0671655497965326,87783.30612584803,238465.61131607328,298672.92191143805,352765.3912861959,87306.91596549212,9.557411533314893,11.76767342220135,13.28893658489418,14.245760951469611,7702706.163841911,5580830.244832396,3984767.1631671498,3081002.146829216,64531.62218872073,35507.16640455953,25613.480235377327,13606.80999683888,2.2418871033846,1.856843673402483,1.6349112741316014,1.4927269191332686,3928.459730744857,2611.456941697423,2143.784009753396,1312.8305390474188,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,3.4,1.61,918.666265285446,400.0,593.8451717184587,482.0,490.0,460.0,451.0,22.86915061723989,1.434236215743439,3.232083177944604,62.06120228627671,0.2927906645590754,0.1882177431421716,0.1186321268634574,0.0641587083058641,90162.81357596951,237835.97175657572,294404.9367246476,354187.3346444608,86317.2665624854,10.053417627675907,12.38437714392742,14.05131446402156,15.014633986265691,7545503.557992582,5667802.122137839,4005360.628088161,3185467.047535944,66998.11275390693,29905.844991622584,24474.929795156266,12855.73658278234,2.211726395599577,1.7432771116189794,1.6730750963067689,1.6771080367596496,4105.402134626873,2360.790724240289,2273.6403249589684,1420.2803918908016,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
